gemeente,gemeente_id,bureau_label,bureau_zip,total_counted,cast,votes_ongeldig,votes_blanco,CDA,"AWPenLRR niet politiek, wel lokaal",Water Natuurlijk,Partij van de Arbeid (P.v.d.A.),VVD,Staatkundig Gereformeerde Partij (SGP),Partij voor de Dieren,ChristenUnie,50PLUS,Ons Water,West-Brabant Waterbreed,AWP niet politiek wel deskundig,Werken aan Water,Ouderen Appèl - Hart voor Water,"Groen, Water & Land",Natuurlijk BBW,Lokaal Waterbeheer,Verenigde Senioren Partij,ChristenUnie-SGP,Integer Liberaal,Partij Sociaal Cultureel Centrum (PSCC),Blanco lijst Gerritsen,Waterschapspartij PUUR.,Gemeentebelangen Drenthe~Overijssel,FNP,Lagere Lasten Burger,Waterbelang Venlo,Waterbelang Midden-Limburg,Waterbelang Heuvelland,Waterbelang Land van Weert + Leudal,Waterbelang Westelijke Mijnstreek,Waterbelang Venray en Maasduinen,Waterbelang Horst-Helden-Beesel,Waterbelang Parkstad,Lokaal Limburg,Waterbelang Maastricht,Waterschap@inwonersbelangen,"AWP niet politiek, wel deskundig",Waterschapspartij Zeeuws-Vlaanderen,Partij voor Zeeland,AWP Niet Politiek Wel Deskundig,Waterschapspartij Hollandse Delta,Hollandse Delta Natuurlijk,OUDERENPARTIJ,,Trots op Nederland (TROTS),Blanco lijst Capelle,SGP-ChristenUnie,Ons-Platteland,De Groenen,Socialistische Waterschapsvereniging,Forum Duurzaam Effectief Waterschap,De Republikeinse Politieke Partij,QUEER,Vrienden van de Berkel,Vereniging Dorpshuizen en Kleine Kernen,Betaalbaar Water,"Water, Wonen en Natuur",ChristenUnie/SGP,Werk aan Water Flevoland,OPA,votes_ongeldig_percentage,total_counted_percentage,"AWPenLRR niet politiek, wel lokaal_percentage",Partij van de Arbeid (P.v.d.A.)_percentage,CDA_percentage,votes_blanco_percentage,Partij voor de Dieren_percentage,ChristenUnie_percentage,cast_percentage,VVD_percentage,Staatkundig Gereformeerde Partij (SGP)_percentage,Water Natuurlijk_percentage,50PLUS_percentage,AWP niet politiek wel deskundig_percentage,Ons Water_percentage,West-Brabant Waterbreed_percentage,Werken aan Water_percentage,Ouderen Appèl - Hart voor Water_percentage,"Groen, Water & Land_percentage",Natuurlijk BBW_percentage,Verenigde Senioren Partij_percentage,Lokaal Waterbeheer_percentage,Partij Sociaal Cultureel Centrum (PSCC)_percentage,ChristenUnie-SGP_percentage,Integer Liberaal_percentage,Blanco lijst Gerritsen_percentage,Waterschapspartij PUUR._percentage,Gemeentebelangen Drenthe~Overijssel_percentage,FNP_percentage,Lagere Lasten Burger_percentage,Waterbelang Horst-Helden-Beesel_percentage,Waterbelang Maastricht_percentage,Waterbelang Parkstad_percentage,Waterbelang Venlo_percentage,Lokaal Limburg_percentage,Waterbelang Westelijke Mijnstreek_percentage,Waterbelang Midden-Limburg_percentage,Waterbelang Heuvelland_percentage,Waterbelang Land van Weert + Leudal_percentage,Waterbelang Venray en Maasduinen_percentage,Waterschap@inwonersbelangen_percentage,"AWP niet politiek, wel deskundig_percentage",AWP Niet Politiek Wel Deskundig_percentage,Partij voor Zeeland_percentage,Waterschapspartij Zeeuws-Vlaanderen_percentage,Waterschapspartij Hollandse Delta_percentage,Hollandse Delta Natuurlijk_percentage,OUDERENPARTIJ_percentage,None_percentage,Trots op Nederland (TROTS)_percentage,Blanco lijst Capelle_percentage,Ons-Platteland_percentage,SGP-ChristenUnie_percentage,QUEER_percentage,De Republikeinse Politieke Partij_percentage,Forum Duurzaam Effectief Waterschap_percentage,Socialistische Waterschapsvereniging_percentage,De Groenen_percentage,Vrienden van de Berkel_percentage,Vereniging Dorpshuizen en Kleine Kernen_percentage,Betaalbaar Water_percentage,"Water, Wonen en Natuur_percentage",Werk aan Water Flevoland_percentage,OPA_percentage,ChristenUnie/SGP_percentage
Epe,0232,Stembureau S.V. Wissel,8162 PR,567,1032,2,15,68,,89,48,127,23,,53,47,,,57,,,,,50,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003527336860670194,1.0,,0.08465608465608465,0.11992945326278659,0.026455026455026454,,0.09347442680776014,1.82010582010582,0.2239858906525573,0.04056437389770723,0.15696649029982362,0.08289241622574955,0.10052910052910052,,,,,,,0.008818342151675485,0.08818342151675485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epe,0232,Stembureau Wijkvereniging Burgerenk,8162 ZV,733,1251,3,10,99,,99,140,80,21,,46,81,,,35,,,,,124,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004092769440654843,1.0,,0.19099590723055934,0.13506139154160982,0.013642564802182811,,0.06275579809004093,1.7066848567530695,0.10914051841746249,0.0286493860845839,0.13506139154160982,0.11050477489768076,0.047748976807639835,,,,,,,0.010914051841746248,0.16916780354706684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epe,0232,Stembureau Hervormde Gemeente Sionskerk,8161 VV,670,1301,1,6,121,,78,85,95,27,,74,65,,,44,,,,,78,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0014925373134328358,1.0,,0.12686567164179105,0.18059701492537314,0.008955223880597015,,0.11044776119402985,1.9417910447761193,0.1417910447761194,0.04029850746268657,0.11641791044776119,0.09701492537313433,0.06567164179104477,,,,,,,0.004477611940298508,0.11641791044776119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epe,0232,Stembureau De Hezebrink,8166 AL,750,1248,0,14,54,,97,86,131,76,,85,75,,,42,,,,,98,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.11466666666666667,0.072,0.018666666666666668,,0.11333333333333333,1.664,0.17466666666666666,0.10133333333333333,0.12933333333333333,0.1,0.056,,,,,,,0.008,0.13066666666666665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epe,0232,Stembureau Verenigingsgebouw De Hoeksteen,8166 AT,531,985,5,7,65,,39,44,67,91,,127,29,,,30,,,,,38,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009416195856873822,1.0,,0.08286252354048965,0.1224105461393597,0.013182674199623353,,0.2391713747645951,1.8549905838041432,0.12617702448210924,0.1713747645951036,0.07344632768361582,0.054613935969868174,0.05649717514124294,,,,,,,0.0018832391713747645,0.07156308851224105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epe,0232,Stembureau Kulturhus Oene,8167 NL,844,1263,2,11,121,,57,52,85,190,,191,40,,,31,,,,,71,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002369668246445498,1.0,,0.061611374407582936,0.14336492890995262,0.013033175355450236,,0.22630331753554503,1.4964454976303319,0.10071090047393365,0.22511848341232227,0.06753554502369669,0.04739336492890995,0.03672985781990521,,,,,,,0.0071090047393364926,0.08412322274881516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epe,0232,Stembureau Gereformeerde Tabernakel kerk,8171 EH,722,1009,2,14,94,,106,65,162,33,,61,70,,,57,,,,,70,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002770083102493075,1.0,,0.09002770083102493,0.13019390581717452,0.019390581717451522,,0.08448753462603878,1.3975069252077563,0.22437673130193905,0.045706371191135735,0.14681440443213298,0.09695290858725762,0.07894736842105263,,,,,,,0.00554016620498615,0.09695290858725762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epe,0232,Stembureau KBS De Krugerstee,8172 VT,633,1261,4,19,63,,107,84,88,32,,62,67,,,46,,,,,75,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00631911532385466,1.0,,0.13270142180094788,0.0995260663507109,0.030015797788309637,,0.09794628751974724,1.9921011058451816,0.13902053712480253,0.05055292259083728,0.16903633491311215,0.10584518167456557,0.07266982622432859,,,,,,,0.014218009478672985,0.11848341232227488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epe,0232,Stembureau Clubgebouw c.s.v. VIOS,8172 CN,580,1639,6,26,74,,81,106,53,21,,41,52,,,43,,,,,95,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010344827586206896,1.0,,0.18275862068965518,0.12758620689655173,0.04482758620689655,,0.0706896551724138,2.825862068965517,0.09137931034482759,0.03620689655172414,0.1396551724137931,0.0896551724137931,0.07413793103448275,,,,,,,0.02413793103448276,0.16379310344827586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epe,0232,Stembureau Wijkgebouw Triton,8171 AP,845,1501,2,14,149,,104,111,147,20,,70,87,,,56,,,,,91,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002366863905325444,1.0,,0.13136094674556212,0.17633136094674556,0.016568047337278107,,0.08284023668639054,1.7763313609467455,0.1739644970414201,0.023668639053254437,0.12307692307692308,0.10295857988165681,0.06627218934911243,,,,,,,0.011834319526627219,0.1076923076923077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epe,0232,Stembureau Evangelisatiecentrum Woord en Daad,8171 AC,858,1542,3,10,113,,93,68,131,133,,82,59,,,57,,,,,116,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0034965034965034965,1.0,,0.07925407925407925,0.1317016317016317,0.011655011655011656,,0.09557109557109557,1.7972027972027973,0.15268065268065267,0.155011655011655,0.10839160839160839,0.06876456876456877,0.06643356643356643,,,,,,,0.006993006993006993,0.1351981351981352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epe,0232,Stembureau Clubhuis Handbalvereniging C.V.O.,8171 NB,731,1081,0,9,145,,82,81,127,41,,43,82,,,35,,,,,91,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.11080711354309165,0.19835841313269495,0.012311901504787962,,0.058823529411764705,1.4787961696306429,0.17373461012311903,0.0560875512995896,0.1121751025991792,0.1121751025991792,0.047879616963064295,,,,,,,0.005471956224350205,0.12448700410396717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epe,0232,Stembureau Zorgcentrum De Speulbrink,8171 VA,707,1244,8,16,142,,112,56,92,36,,46,66,,,41,,,,,109,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.011315417256011316,1.0,,0.07920792079207921,0.20084865629420084,0.02263083451202263,,0.06506364922206506,1.7595473833097595,0.13012729844413012,0.05091937765205092,0.15841584158415842,0.09335219236209336,0.05799151343705799,,,,,,,0.009900990099009901,0.15417256011315417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epe,0232,Stembureau Clubhuis Korfbalvereniging Regio 72,8171 NB,397,1144,4,15,72,,39,59,76,13,,30,30,,,25,,,,,52,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010075566750629723,1.0,,0.1486146095717884,0.181360201511335,0.037783375314861464,,0.07556675062972293,2.881612090680101,0.19143576826196473,0.0327455919395466,0.0982367758186398,0.07556675062972293,0.06297229219143577,,,,,,,0.0025188916876574307,0.1309823677581864,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Landgraaf,0882,Stembureau 1 Raadhuis,6371 LA,1127,1459,16,42,,,75,,48,,,,57,,,24,,,,,,,,,,,,,,,9,16,26,3,32,2,1,655,167,12,,,,,,,,,,,,,,,,,,,,,,,,,,0.01419698314108252,1.0,,,,0.037267080745341616,,,1.2945874001774622,0.04259094942324756,,0.06654835847382432,0.050576752440106475,0.02129547471162378,,,,,,,,,,,,,,,,,0.0008873114463176575,0.01064773735581189,0.5811889973380656,0.007985803016858917,0.1481810115350488,0.02839396628216504,0.01419698314108252,0.023070097604259095,0.0026619343389529724,0.001774622892635315,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Gemeentehuis,,24,0,0,0,0,,5,4,4,,,0,5,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.16666666666666666,,,,,,0.16666666666666666,,0.20833333333333334,0.20833333333333334,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau De Schanskuil,,268,622,2,3,48,,71,48,19,,,22,39,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.007462686567164179,1.0,,0.1791044776119403,0.1791044776119403,0.011194029850746268,,0.08208955223880597,2.3208955223880596,0.0708955223880597,,0.26492537313432835,0.1455223880597015,0.07835820895522388,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Dorpshuis Weerdinge,,343,530,1,6,98,,69,39,18,,,24,64,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0029154518950437317,1.0,,0.11370262390670553,0.2857142857142857,0.01749271137026239,,0.06997084548104957,1.5451895043731778,0.052478134110787174,,0.20116618075801748,0.18658892128279883,0.09037900874635568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Zorgcentrum Heidehiem,,4,0,0,0,0,,2,0,0,,,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.25,,,,0.5,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Verpleegtehuis De Horst,,18,5,0,0,1,,10,5,2,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.2777777777777778,0.05555555555555555,,,,0.2777777777777778,0.1111111111111111,,0.5555555555555556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Zorgcentrum De Schans,,12,0,0,0,1,,3,0,2,,,1,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.08333333333333333,,,0.08333333333333333,,0.16666666666666666,,0.25,0.3333333333333333,0.08333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Stichting PAND 88,,4,0,0,0,1,,2,0,0,,,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.25,,,,,,,0.5,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau O.b.s 't Koppel,,487,1362,1,14,53,,105,95,21,,,53,103,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002053388090349076,1.0,,0.19507186858316222,0.10882956878850103,0.028747433264887063,,0.10882956878850103,2.7967145790554415,0.043121149897330596,,0.21560574948665298,0.21149897330595482,0.11704312114989733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Multifunctioneel Centrum de Badde,,691,1457,5,7,72,,168,111,78,,,53,117,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00723589001447178,1.0,,0.16063675832127353,0.10419681620839363,0.010130246020260492,,0.07670043415340087,2.108538350217077,0.11287988422575977,,0.24312590448625182,0.16931982633863965,0.13314037626628075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Dorpshuis 't Stadhoes,,314,609,2,2,58,,95,33,26,,,12,46,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006369426751592357,1.0,,0.10509554140127389,0.18471337579617833,0.006369426751592357,,0.03821656050955414,1.9394904458598725,0.08280254777070063,,0.30254777070063693,0.1464968152866242,0.14012738853503184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau O.b.s. De Meent,,424,1006,1,24,57,,111,65,35,,,4,72,,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023584905660377358,1.0,,0.15330188679245282,0.13443396226415094,0.05660377358490566,,0.009433962264150943,2.3726415094339623,0.08254716981132075,,0.2617924528301887,0.16981132075471697,0.18867924528301888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Sporthal de Klabbe,,533,1253,4,9,55,,120,134,19,,,21,100,,,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0075046904315197,1.0,,0.25140712945590993,0.10318949343339587,0.016885553470919325,,0.039399624765478425,2.350844277673546,0.03564727954971857,,0.225140712945591,0.18761726078799248,0.1575984990619137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau O.b.s. De Dreef,,602,1183,2,7,65,,164,81,30,,,51,102,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033222591362126247,1.0,,0.1345514950166113,0.1079734219269103,0.011627906976744186,,0.08471760797342193,1.9651162790697674,0.04983388704318937,,0.2724252491694352,0.16943521594684385,0.18106312292358803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Buurtgebouw Ons Dorp,,645,1455,4,16,48,,141,152,26,,,31,138,,,109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006201550387596899,1.0,,0.23565891472868217,0.07441860465116279,0.024806201550387597,,0.04806201550387597,2.255813953488372,0.040310077519379844,,0.2186046511627907,0.21395348837209302,0.16899224806201552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau O.b.s. De Bente,,403,912,0,4,36,,70,64,29,,,19,90,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.1588089330024814,0.08933002481389578,0.009925558312655087,,0.04714640198511166,2.26302729528536,0.07196029776674938,,0.17369727047146402,0.22332506203473945,0.23573200992555832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Dorpshuis De Foxel,,278,548,1,5,33,,65,37,21,,,14,59,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0035971223021582736,1.0,,0.13309352517985612,0.11870503597122302,0.017985611510791366,,0.050359712230215826,1.9712230215827338,0.07553956834532374,,0.23381294964028776,0.21223021582733814,0.17625899280575538,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Veenkerk,,102,155,1,0,14,,20,17,7,,,3,25,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00980392156862745,1.0,,0.16666666666666666,0.13725490196078433,,,0.029411764705882353,1.5196078431372548,0.06862745098039216,,0.19607843137254902,0.24509803921568626,0.1568627450980392,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau De Collink,,555,1419,2,21,111,,132,68,42,,,11,117,,,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036036036036036037,1.0,,0.12252252252252252,0.2,0.03783783783783784,,0.01981981981981982,2.556756756756757,0.07567567567567568,,0.23783783783783785,0.21081081081081082,0.13333333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Sporthal De Eendracht,,123,358,1,2,15,,36,28,7,,,3,23,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008130081300813009,1.0,,0.22764227642276422,0.12195121951219512,0.016260162601626018,,0.024390243902439025,2.910569105691057,0.056910569105691054,,0.2926829268292683,0.18699186991869918,0.08943089430894309,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Dorpshuis De Meerstal,,43,0,0,2,3,,12,5,3,,,2,10,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.11627906976744186,0.06976744186046512,0.046511627906976744,,0.046511627906976744,,0.06976744186046512,,0.27906976744186046,0.23255813953488372,0.18604651162790697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Gemeentewinkel Klazienaveen,,2,0,0,0,2,,0,0,0,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Wijk- en Dienstencentrum Noorderbreedte,,1,0,0,0,0,,0,0,0,,,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Sporthal de Zon,,122,260,0,2,30,,22,8,23,,,4,15,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.06557377049180328,0.2459016393442623,0.01639344262295082,,0.03278688524590164,2.1311475409836067,0.1885245901639344,,0.18032786885245902,0.12295081967213115,0.16393442622950818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Dorpshuis De Klink,,139,300,2,2,19,,30,25,7,,,8,28,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.014388489208633094,1.0,,0.17985611510791366,0.1366906474820144,0.014388489208633094,,0.05755395683453238,2.158273381294964,0.050359712230215826,,0.2158273381294964,0.2014388489208633,0.15827338129496402,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau S.K.W. Barnstee,,689,1335,3,11,112,,111,123,64,,,22,146,,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0043541364296081275,1.0,,0.17851959361393324,0.1625544267053701,0.015965166908563134,,0.03193033381712627,1.9375907111756168,0.09288824383164006,,0.16110304789550073,0.21190130624092887,0.16110304789550073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau Drenthe College Locatie Veldlaan,,5,0,0,0,1,,1,0,0,,,0,0,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,0.2,,,,,,,0.2,,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emmen,0114,Stembureau St. Gerardusschool,,548,1100,2,14,129,,91,75,88,,,23,91,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0036496350364963502,1.0,,0.13686131386861314,0.2354014598540146,0.025547445255474453,,0.041970802919708027,2.0072992700729926,0.16058394160583941,,0.16605839416058393,0.16605839416058393,0.09306569343065693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appingedam,0003,Stembureau Zorgcentrum Damsterheerd,9901 CC,2,0,0,0,0,,0,0,0,,,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appingedam,0003,Stembureau Raadhuis,9901 AJ,1,0,0,0,0,,1,0,0,,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Appingedam,0003,Stembureau ASWA,9902 KZ,47,78,0,0,12,,14,3,10,,,5,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.06382978723404255,0.2553191489361702,,,0.10638297872340426,1.6595744680851063,0.2127659574468085,,0.2978723404255319,0.06382978723404255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
De Bilt,0310,Stembureau Stembureau Wooncentrum Schutsmantel,3723 KR,2,2,0,0,0,,0,0,1,0,,0,0,,,1,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,0.5,,,,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
De Bilt,0310,Stembureau Stembureau Serviceflat Hobbemaflat,3723 ES,7,9,0,0,0,,1,0,2,0,,2,0,,,2,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,0.2857142857142857,1.2857142857142858,0.2857142857142857,,0.14285714285714285,,0.2857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boekel,0755,Stembureau Gemeentehuis,5427 AB,1060,1642,7,19,573,,183,47,123,,,,59,,,48,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006603773584905661,1.0,,0.04433962264150943,0.5405660377358491,0.017924528301886792,,,1.549056603773585,0.1160377358490566,,0.17264150943396225,0.05566037735849057,0.045283018867924525,,,,0.02547169811320755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boekel,0755,Stembureau Nia Domo,5427 AB,629,1502,6,14,278,,140,39,64,,,,58,,,25,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009538950715421303,1.0,,0.06200317965023847,0.4419713831478537,0.022257551669316374,,,2.3879173290937996,0.10174880763116058,,0.22257551669316375,0.09220985691573927,0.0397456279809221,,,,0.0397456279809221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
