gemeente,gemeente_id,bureau_id,bureau_label,bureau_zip,total_counted,cast,votes_ongeldig,votes_blanco,50PLUS,VVD,Staatkundig Gereformeerde Partij (SGP),Water Natuurlijk,Gemeentebelangen Drenthe~Overijssel,ChristenUnie,AWP niet politiek wel deskundig,CDA,Ons Water,West-Brabant Waterbreed,Partij van de Arbeid (P.v.d.A.),Partij voor de Dieren,Waterbelang Venlo,Waterbelang Midden-Limburg,Waterbelang Heuvelland,Waterbelang Land van Weert + Leudal,Waterbelang Westelijke Mijnstreek,Waterbelang Venray en Maasduinen,Waterbelang Horst-Helden-Beesel,Waterbelang Parkstad,Lokaal Limburg,Waterbelang Maastricht,SGP-ChristenUnie,Ons-Platteland,ChristenUnie-SGP,Trots op Nederland (TROTS),Vrienden van de Berkel,Vereniging Dorpshuizen en Kleine Kernen,Betaalbaar Water,Lokaal Waterbeheer,Verenigde Senioren Partij,"Groen, Water & Land",Natuurlijk BBW,Ouderen Appèl - Hart voor Water,Waterschapspartij Zeeuws-Vlaanderen,Partij voor Zeeland,AWP Niet Politiek Wel Deskundig,"AWPenLRR niet politiek, wel lokaal",Waterschapspartij Hollandse Delta,Hollandse Delta Natuurlijk,OUDERENPARTIJ,,Waterschap@inwonersbelangen,"AWP niet politiek, wel deskundig",FNP,Lagere Lasten Burger,Werken aan Water,De Groenen,Socialistische Waterschapsvereniging,Forum Duurzaam Effectief Waterschap,De Republikeinse Politieke Partij,QUEER,Integer Liberaal,Partij Sociaal Cultureel Centrum (PSCC),Waterschapspartij PUUR.,"Water, Wonen en Natuur",ChristenUnie/SGP,Werk aan Water Flevoland,OPA
Eindhoven,0772,0772::SB90,Stembureau 090 Vitalis Berckelhof,,532,0,4,33,40,50,,189,,21,29,36,,,111,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,22,,,,,,,,,,,,
Eindhoven,0772,0772::SB91,Stembureau 091 Activiteitencentrum Orka,,652,0,3,17,99,54,,209,,20,28,58,,,111,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,44,,,,,,,,,,,,
Eindhoven,0772,0772::SB92,Stembureau 092 Spilcentrum de Boog,,807,0,5,37,84,181,,219,,12,37,103,,,114,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,,21,,,,,,,,,,,,
Eindhoven,0772,0772::SB93,Stembureau 093 Vitalis Wilgenhof,,702,0,2,30,43,85,,268,,4,32,79,,,149,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,28,,,,,,,,,,,,
Eindhoven,0772,0772::SB94,Stembureau 094 Basisschool De Wilakkers,,615,0,5,19,27,100,,253,,8,33,51,,,94,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,26,,,,,,,,,,,,
Eindhoven,0772,0772::SB95,Stembureau 095 Basisschool Beppino Sarto,,667,0,3,38,45,92,,228,,20,40,46,,,130,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,44,,,,,,,,,,,,
Eindhoven,0772,0772::SB96,Stembureau 096 Wijkcentrum 't Akkertje,,656,0,6,25,71,60,,222,,10,26,37,,,146,,,,,,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,21,,,,,,,,,,,,
Eindhoven,0772,0772::SB97,Stembureau 097 Basisschool De Regenboog,,663,0,3,44,44,83,,255,,10,36,44,,,136,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,36,,,,,,,,,,,,
Eindhoven,0772,0772::SB98,Stembureau 098 Basisschool De Talisman,,906,0,3,44,43,129,,317,,13,45,86,,,190,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,,48,,,,,,,,,,,,
Eindhoven,0772,0772::SB99,Stembureau 099 Parktheater,,778,0,2,35,22,196,,258,,12,50,82,,,123,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,24,,,,,,,,,,,,
Eindhoven,0772,0772::SB100,Stembureau 100 Wijkcentrum de Dommel,,323,0,1,19,49,24,,93,,8,11,25,,,55,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,,28,,,,,,,,,,,,
Eindhoven,0772,0772::SB101,Stembureau 101 Wijkgebouw 't Slot,,974,0,4,36,134,118,,277,,38,43,102,,,159,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,54,,,,,,,,,,,,
Eindhoven,0772,0772::SB103,Stembureau 103 Basisschool de Hobbitstee,,547,0,1,19,83,65,,188,,12,20,53,,,72,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,,23,,,,,,,,,,,,
Eindhoven,0772,0772::SB104,Stembureau 104 Vitalis Vonderhof,,467,0,1,16,25,53,,176,,5,29,26,,,113,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,25,,,,,,,,,,,,
Eindhoven,0772,0772::SB105,Stembureau 105 Summa College Welzijn,,577,0,1,25,44,65,,204,,8,47,36,,,141,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,17,,,,,,,,,,,,
Eindhoven,0772,0772::SB106,Stembureau 106 Gemeenschapshuis de Lievendaal,,329,0,1,11,50,29,,80,,4,15,42,,,61,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,,15,,,,,,,,,,,,
Eindhoven,0772,0772::SB107,Stembureau 107 Basisschool De Spaaihoeve,,443,0,0,16,57,60,,133,,18,17,56,,,67,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,15,,,,,,,,,,,,
Eindhoven,0772,0772::SB108,Stembureau 108 Basisschool De Boschuil,,671,0,0,28,68,143,,168,,20,30,99,,,91,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,32,,,,,,,,,,,,
Eindhoven,0772,0772::SB109,Stembureau 109 Vrijetijdsaccomodatie Blixems,,660,0,4,29,70,129,,171,,19,24,94,,,112,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,31,,,,,,,,,,,,
Eindhoven,0772,0772::SB110,Stembureau 110 Basisschool de Vuurvlinder,,531,0,2,21,55,127,,146,,13,11,65,,,71,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,24,,,,,,,,,,,,
Eindhoven,0772,0772::SB111,Stembureau 111 Basisschool Trudo,,726,0,9,43,93,88,,234,,13,49,60,,,124,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,27,,,,,,,,,,,,
Eindhoven,0772,0772::SB112,Stembureau 112 De Hangar,,809,0,3,46,101,136,,242,,26,35,85,,,123,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,37,,,,,,,,,,,,
Eindhoven,0772,0772::SB113,Stembureau 113 Grand Café de Zwarte Doos,,496,809,2,44,23,70,,226,,4,29,52,,,67,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,13,,,,,,,,,,,,
Eindhoven,0772,0772::SB114,Stembureau 114 de Bibliotheek,,825,1213,7,45,49,158,,329,,8,43,50,,,149,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,23,,,,,,,,,,,,
Eindhoven,0772,0772::SB115,Stembureau 115 Voormalige Internationale School,,258,2789,1,13,33,32,,93,,0,12,22,,,41,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,14,,,,,,,,,,,,
Eindhoven,0772,0772::SB116,Stembureau 116 Bibliotheek MetaForum TU/e,,969,0,4,122,7,143,,444,,37,50,81,,,174,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,27,,,,,,,,,,,,
Eindhoven,0772,0772::SB117,Stembureau 117 Eindhovens Studenten Corps,,607,1910,3,36,18,136,,220,,12,30,51,,,103,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,24,,,,,,,,,,,,
Eindhoven,0772,0772::SB118,Stembureau 118 Gymzaal van school Strijp Dorp,,311,1236,1,16,35,47,,96,,14,16,19,,,48,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,22,,,,,,,,,,,,
Eindhoven,0772,0772::SB119,Stembureau 119 Gymzaal van school Strijp Dorp,,363,1304,1,23,28,44,,133,,11,14,29,,,71,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,16,,,,,,,,,,,,
Eindhoven,0772,0772::SB120,Stembureau 120 Station NS Noordzijde,,733,0,8,50,30,114,,271,,19,29,71,,,164,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,18,,,,,,,,,,,,
Eindhoven,0772,0772::SB121,Stembureau 121 Voormalige Internationale School,,206,0,0,14,30,20,,76,,8,10,9,,,38,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,3,,,,,,,,,,,,
Eindhoven,0772,0772::SB122,Stembureau 122 Eindhoven Airport,,78,0,0,2,1,14,,27,,0,2,11,,,16,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2,,,,,,,,,,,,
Eindhoven,0772,0772::SB123,Stembureau 123 Mobiel Stembureau,,25,0,0,0,2,2,,10,,1,0,1,,,6,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,3,,,,,,,,,,,,
Eindhoven,0772,0772::SB124,Stembureau 124 Eindhovens Dagblad,,546,1819,1,33,18,84,,228,,12,16,43,,,113,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,25,,,,,,,,,,,,
Blaricum,0376,0376::SB1,Stembureau Gemeentehuis,1261 JB,896,1305,3,18,69,294,,104,,37,,160,,,78,83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,3,32,0,2,,,,,,,
Blaricum,0376,0376::SB2,Stembureau Dorpshuis de Blaercom,1261 EV,1018,1345,2,5,42,501,,107,,26,,117,,,60,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,8,38,2,3,,,,,,,
Blaricum,0376,0376::SB3,Stembureau de Brandweerkazerne,1261 XP,731,1388,6,21,17,472,,38,,12,,81,,,22,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,1,22,4,0,,,,,,,
Blaricum,0376,0376::SB4,Stembureau O.B.S. Bijvanck,1261 MX,922,1519,4,16,120,192,,138,,52,,121,,,131,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,10,28,7,0,,,,,,,
Blaricum,0376,0376::SB5,Stembureau Wijkcentrum De Malbak,1261 NK,923,1626,4,27,120,180,,135,,54,,114,,,133,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,13,40,2,3,,,,,,,
Blaricum,0376,0376::SB6,Stembureau Experience centre de Blaricummermeent,1261 ZM,704,1521,1,19,27,276,,94,,51,,68,,,71,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,38,1,3,,,,,,,
Boxtel,0757,0757::SB1,Stembureau Gemeentehuis Boxtel,5281 AT,1048,1470,9,36,62,214,,337,,11,54,187,,,118,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,41,,,,,,,,,,,,
Boxtel,0757,0757::SB2,Stembureau Wereldhuis,5281 AB,792,2160,4,23,57,156,,259,,11,23,158,,,81,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,35,,,,,,,,,,,,
Boxtel,0757,0757::SB3,Stembureau Stembureau WSD Station,5281 GH,649,1750,3,30,66,69,,278,,9,24,68,,,94,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,25,,,,,,,,,,,,
Boxtel,0757,0757::SB4,Stembureau Ursulagebouw,5281 HV,534,1198,5,24,26,86,,210,,9,19,77,,,75,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,19,,,,,,,,,,,,
Boxtel,0757,0757::SB5,Stembureau Woon-zorgcentrum Simeonshof,5282 PA,645,1553,8,24,77,76,,257,,6,12,104,,,73,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,29,,,,,,,,,,,,
Boxtel,0757,0757::SB6,Stembureau Gemeenschapshuis De Walnoot,5282 GC,843,1880,30,4,79,97,,301,,12,35,103,,,147,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,52,,,,,,,,,,,,
Boxtel,0757,0757::SB7,Stembureau Gemeenschapshuis De Rots,5283 CA,885,2170,0,26,95,101,,348,,13,34,105,,,135,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,30,,,,,,,,,,,,
Boxtel,0757,0757::SB8,Stembureau Basisschool De Vorsenpoel,5283 CV,697,1801,0,19,44,116,,243,,8,19,116,,,109,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,26,,,,,,,,,,,,
Boxtel,0757,0757::SB9,Stembureau Brede School De Wilgenbroek,5283 EE,740,1718,3,21,61,76,,315,,7,26,108,,,92,,,,,,,,,,,,,,,,,,,,,,,23,,,,,,,,,,,,,32,,,,,,,,,,,,
Boxtel,0757,0757::SB10,Stembureau Basisschool De Beemden,5283 KG,1038,1802,8,37,89,140,,407,,9,41,133,,,152,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,48,,,,,,,,,,,,
Boxtel,0757,0757::SB11,Stembureau Gemeenschapshuis De Orion,5281 LG,506,963,5,21,36,83,,168,,9,25,106,,,43,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,22,,,,,,,,,,,,
Boxtel,0757,0757::SB12,Stembureau Eethuis 't Tweespan,5281 LR,433,930,2,12,32,70,,144,,3,26,97,,,36,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,19,,,,,,,,,,,,
Boxtel,0757,0757::SB13,Stembureau Dienstencentrum Kloosterhof,5298 BW,1069,1972,11,30,60,134,,264,,10,56,292,,,88,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,150,,,,,,,,,,,,
Boxtel,0757,0757::SB14,Stembureau Jeugdhuis Pius X,5298 VN,864,1873,5,24,45,140,,231,,11,51,212,,,60,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,90,,,,,,,,,,,,
Boxtel,0757,0757::SB15,Stembureau Waterschap de Dommel,5283 WB,611,1516,3,3,38,116,,215,,5,46,79,,,77,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,26,,,,,,,,,,,,
Altena,1959,1959::SB1,Stembureau Zalencentrum het Verlaat,4286 DB,1084,1673,3,9,33,187,40,106,,163,,430,,,37,48,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB2,"Stembureau De Almhof, NH-kerk",4286 BB,589,1274,2,3,10,65,38,39,,136,,218,,,27,35,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB3,Stembureau Hervormd Centrum De Ark,4281 LH,631,1048,1,9,20,53,92,47,,127,,214,,,34,31,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB4,"Stembureau Zorgplein Maaswaarden, De Notenhoff, Andel",4281 PN,425,858,1,2,11,41,60,32,,78,,169,,,13,12,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB5,Stembureau Gerefomeerde Kerk De Hoeksteen,4271 AN,416,913,1,7,20,103,21,44,,64,,114,,,23,13,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB6,Stembureau De Dussenaar,4271 AX,581,1080,4,8,40,116,12,48,,79,,171,,,31,45,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB7,Stembureau Dorpshuis Eethen,4266 ER,512,951,1,5,30,160,27,44,,55,,112,,,31,37,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB8,Stembureau Dorpshuis Genderen,4265 JG,814,1378,6,9,32,186,48,80,,88,,295,,,30,35,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB9,"Stembureau Sportcafé de Jager, Giessen",4283 GR,700,1265,1,9,31,52,57,71,,155,,240,,,25,47,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB10,Stembureau Steunpunt Den Dotter,4273 CG,658,1651,2,9,72,108,4,102,,68,,155,,,49,50,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB11,Stembureau Basisschool de Bolderik,4273 ET,973,1812,1,10,117,185,14,139,,61,,244,,,85,58,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB12,Stembureau Dorpshuis Meeuwen,4268 GJ,551,922,0,5,17,92,134,31,,82,,131,,,21,28,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB13,Stembureau Tavenu,4255 HD,1111,1486,3,18,48,151,43,112,,128,,472,,,69,51,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB14,Stembureau Jan Biesheuvel Dijkhuis,4255 GH,405,1417,0,1,16,41,24,47,,68,,168,,,12,18,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB15,Stembureau Gereformeerde Kerk Giessen-Rijswijk,4284 EX,690,1416,1,5,30,73,35,87,,122,,247,,,28,41,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB16,Stembureau Het Trefpunt ingang Ontmoetingskerk,4254 CC,796,1252,1,7,53,93,29,97,,106,,262,,,49,27,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB17,Stembureau De Nieuwe Es (wooncomplex Buitenplaats),4254 AW,801,1517,3,8,39,117,48,96,,82,,270,,,44,36,,,,,,,,,,,,,,,,,,,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB18,Stembureau De Bolderik,4254 EP,963,1706,4,12,33,171,38,97,,117,,270,,,75,60,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB19,"Stembureau Gemeentecentrum De Hoogt, Uitwijk",4288 JJ,355,510,2,0,14,52,25,14,,129,,99,,,2,17,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB20,Stembureau Hervormd Centrum Veen,4264 RH,681,1400,4,13,51,63,258,48,,120,,88,,,20,18,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB21,"Stembureau Vlaeshoff, Veen",4264 RD,649,1427,1,2,19,51,294,39,,76,,118,,,18,25,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB22,Stembureau MFA Vlechtwerk,4251 BZ,777,1832,8,5,32,31,320,41,,117,,165,,,35,15,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB23,Stembureau Zorgcentrum Goezate,4251 VS,1350,1796,5,18,85,91,472,71,,159,,335,,,73,42,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB24,Stembureau Wijklocatie gemeente Altena te Werkendam,4251 AB,600,1697,1,5,28,45,253,29,,75,,102,,,33,18,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB25,Stembureau Grote zaal Chr. Ger. kerk,4251 DG,854,1626,3,7,19,68,336,33,,116,,224,,,31,11,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB26,Stembureau Wooncomplex d'Altenaer,4251 TW,794,1686,1,11,28,41,326,38,,92,,176,,,37,38,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB27,"Stembureau Sport en Cultureel centrum 't Rondeel, Woudrichem",4285 DE,1248,1402,4,16,74,237,31,200,,103,,375,,,89,65,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB28,Stembureau Hervormde Kerk Woudrichem,4285 BA,437,1274,4,10,32,78,13,102,,29,,83,,,46,41,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB29,Stembureau OVO Oudendijk,4285 WL,311,1034,1,7,9,83,12,54,,17,,88,,,12,21,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB30,Stembureau Voormalig gemeentehuis Aalburg,4261 BE,880,1655,3,18,34,125,262,87,,113,,169,,,32,34,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB31,Stembureau Hervormde Kerk Aalburg,4261 BL,685,1418,3,9,35,51,231,52,,114,,126,,,22,35,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,
Altena,1959,1959::SB32,"Stembureau Zorgplein Maaswaarden, Wijkestein",4261 CW,767,1114,6,6,42,72,225,58,,107,,200,,,32,13,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB1,Stembureau Gemeentehuis,8331 XE,856,1669,6,17,95,123,14,174,173,72,91,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB2,Stembureau MFC de Zuidwester,8331 MZ,493,886,3,6,43,54,11,122,110,46,49,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB3,Stembureau Kindcentr. Willem-Alexander,8331 RV,374,1065,0,7,49,25,8,88,116,28,35,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB4,Stembureau Nijenstede,8331 GZ,989,1729,5,19,80,170,27,165,192,68,102,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB5,Stembureau Zonnekamp,8331 XR,905,1735,8,17,100,126,19,174,208,80,57,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB6,Stembureau Mixed Hockey Club,8332 CZ,784,1293,2,9,42,133,19,163,138,95,97,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB7,Stembureau Wijkgebouw De Gagels,8331 BZ,700,1545,0,6,62,90,10,122,188,57,64,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB8,Stembureau De Meenthehof,8332 AZ,801,1415,7,22,73,103,23,158,155,74,103,112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB9,Stembureau Wijkcentrum De Oerthe,8332 JD,631,1056,2,6,55,87,15,112,133,75,75,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB10,Stembureau Scouting Gebouw,8334 RR,1050,1789,9,15,69,209,15,203,174,69,138,173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB11,Stembureau MFC et Kloniehuus,8338 ST,536,1067,0,5,51,97,12,101,97,30,61,87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB12,Stembureau Dorpshuis,8344 XR,476,1210,1,5,37,91,11,99,68,47,48,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB13,Stembureau De Driesprong,8347 WD,420,770,1,9,24,125,16,50,73,29,42,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB14,Stembureau MFC Hoogthij,8341 SC,1049,1698,3,15,89,160,28,203,222,48,109,190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB15,Stembureau Dorpshuis,8345 HH,210,287,0,0,2,43,4,16,42,11,18,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB16,Stembureau Landstede Educatie,8325 XH,806,1754,2,15,36,80,26,305,103,88,35,133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB17,Stembureau Kinderopvang Speel@Home,8332 GL,586,961,6,5,38,149,9,118,108,40,55,69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB18,Stembureau Nieuw Clarenberg,8325 AZ,959,1484,4,12,69,119,37,274,113,131,44,172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB19,Stembureau Sint Janskamp,8326 BZ,668,1181,2,6,23,67,80,80,75,180,17,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB20,Stembureau Vrijgemaakte Ger Kerk,8326 AV,508,774,1,5,12,61,57,49,34,196,15,84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB21,Stembureau Dorpshuis,8066 PT,298,460,0,1,14,55,18,36,51,32,22,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB22,Stembureau Dorpshuis De Wanne,7946 AP,738,1374,1,5,27,343,19,159,64,28,27,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB23,Stembureau Zonnewiede,8355 DE,543,960,0,12,33,213,15,92,50,20,74,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB24,Stembureau De Buuzepolle,8355 BE,551,1091,0,12,16,163,9,124,71,21,74,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Steenwijkerland,1708,1708::SB25,Stembureau Dorpshuis,8355 CT,139,176,0,5,11,39,1,21,20,9,21,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
